#plot,ctr
#x,y,sp,age,mysize,tag,sprout
15.88260708,42.96813533,1,0,19.41690306,142,0
13.08933263,42.48341395,1,0,17.8890156,143,0
12.36304395,44.589874,1,0,26.13324166,144,0
16.82794799,44.84502362,1,0,13.71915609,145,0
15.11500565,46.22272533,1,0,14.96056465,146,0
12.66017195,48.01464918,1,0,11.87295875,147,0
14.1137735,49.52125425,1,0,21.83605819,148,0
16.12435543,49.54284193,1,0,21.19943842,149,0
19.16840459,47.76345848,3,0,7.989578143,150,0
20.91171249,43.7459218,1,0,13.71915609,151,0
21.0184423,43.79395851,1,0,10.28140932,152,0
20.62660794,44.55147463,3,0,1.13,153,0
23.27794539,42.60731315,1,0,11.23633898,154,0
27.4513272,40.60717951,1,0,11.42732491,155,0
27.02693625,43.4443275,1,0,23.39577663,156,0
23.69876583,44.74832053,1,0,23.84141048,157,0
21.85134654,47.13360685,1,0,23.26845268,158,0
23.89520353,48.75102052,1,0,18.04817055,159,0
24.4896987,47.64022117,1,0,14.35577587,160,0
25.98076994,46.28469488,1,0,16.29746617,161,0
27.52820659,46.0872931,1,0,15.78817035,162,0
28.85129028,45.35825214,1,0,20.53098766,163,0
29.46541219,45.26291895,1,0,12.73239545,164,0
27.21108348,47.3806534,1,0,21.58141028,165,0
26.00865858,49.09252955,1,0,20.59464964,166,0
26.2423312,49.99711584,1,0,12.89155039,167,0
28.32858535,49.77817841,1,0,16.67943804,168,0
36.64728811,41.99428201,1,0,22.85464983,169,0
38.20445189,42.25988256,1,0,11.93662073,170,0
38.84856628,42.12435281,1,0,28.32957987,171,0
39.91147855,40.606212,1,0,15.11971959,172,0
39.42068245,46.00163663,2,0,2.514648101,173,21
39.87275949,45.95562928,2,0,3.978873577,174,21
39.6571899,46.05794381,2,0,9.230986699,175,21
39.41650565,46.04528919,2,0,0.66,176,21
31.57032102,49.18675633,2,0,10.21774735,193,22
31.74712285,49.24638642,2,0,2.76929601,194,22
31.86148837,49.31583926,2,0,0.85,195,22
32.73457502,48.88887504,1,0,15.59718442,196,0
33.94052762,47.83486708,2,0,2.132676237,197,23
35.08632801,47.40065317,1,0,19.22591713,198,0
35.21219557,48.02607734,1,0,22.18619907,199,0
34.83402169,48.30568085,1,0,10.40873328,200,0
35.49379779,48.33178168,1,0,15.9473253,201,0
36.09298382,48.96555343,2,0,8.880845825,202,24
38.65494092,49.51165588,1,0,19.03493119,203,0
38.55516344,31.41492117,1,0,28.8070447,204,0
38.40733197,36.98973934,1,0,10.15408537,205,0
36.28769853,37.83497177,1,0,27.31098823,206,0
35.66662463,38.32146931,1,0,11.7456348,207,0
32.27705441,39.67592717,1,0,22.28169203,208,0
31.05942897,38.44693521,1,0,24.03239641,209,0
25.65071661,30.32240557,1,0,21.8042272,210,0
25.16166329,32.10455208,1,0,26.99267835,211,0
23.72954851,33.32264737,1,0,25.78310078,212,0
27.86850795,32.66335624,1,0,21.61324127,213,0
28.36170324,35.81955939,1,0,28.17042493,214,0
25.98830738,37.11730642,1,0,9.485634608,215,0
28.60503379,38.02250935,1,0,28.45690382,216,0
25.69714677,39.75189904,2,0,14.70591674,217,25
25.84782801,39.61481465,2,0,3.565070725,218,25
21.583453,39.24884319,1,0,15.69267739,219,0
21.82011213,39.95716982,2,0,29.82563634,220,26
20.0,31.87,1,0,1.687042397,221,0
21.84834042,21.05855454,1,0,20.37183272,222,0
23.31563834,22.86198225,1,0,25.78310078,223,0
0.0,0.0,1,0,13.62366313,224,0
27.12287007,22.59251269,1,0,24.66901618,225,0
22.56361395,29.63476951,2,0,11.96845172,226,27
22.52348569,29.41777681,2,0,4.169859509,227,27
22.74691845,30.04104273,2,0,7.130141451,228,27
22.38468593,30.00986379,2,0,0.46,229,27
23.91016579,13.03216651,2,0,1.84619734,230,28
28.71656669,11.46410725,2,0,2.705634033,231,29
28.9946422,11.46440326,2,0,2.260000192,232,29
29.12702846,11.45907783,2,0,2.355493158,233,29
28.87883788,11.66221625,2,0,1.06,234,29
29.84580491,12.6611632,1,0,12.5732405,235,0
20.16262745,17.41511077,2,0,5.793239929,236,30
20.3590666,17.44510838,2,0,4.201690498,237,30
