1, 389, 245, 1, 0, 0.1, 10047, 12, 0, 0
1, 243, 254, 1, 0, 0.1, 10049, 13, 0, 0
1, 142, 534, 1, 0, 0.1, 10050, 14, 0, 0
1, 314, 741, 1, 0, 0.1, 10055, 15, 0, 0
1, 436, 635, 1, 0, 0.1, 10056, 16, 0, 0
1, 32, 913, 1, 0, 0.1, 10057, 17, 0, 0
1, 12, 896, 1, 0, 0.1, 10058, 17, 0, 0
1, 21, 894, 1, 0, 0.1, 10059, 17, 0, 0
1, 20, 886, 1, 0, 0.1, 10062, 17, 0, 0
1, 17, 900, 1, 0, 0.1, 10063, 17, 0, 0
1, 148, 946, 1, 0, 0.1, 10064, 18, 0, 0
1, 150, 949, 1, 0, 0.1, 10065, 18, 0, 0
1, 138, 944, 1, 0, 0.1, 10066, 18, 0, 0
1, 937, 894, 1, 0, 0.1, 10068, 19, 0, 0
1, 964, 914, 1, 0, 0.1, 10070, 19, 0, 0
1, 939, 904, 1, 0, 0.1, 10071, 20, 0, 0
1, 950, 891, 1, 0, 0.1, 10072, 20, 0, 0
1, 813, 143, 1, 0, 0.1, 10073, 21, 0, 0
1, 791, 147, 1, 0, 0.1, 10075, 21, 0, 0
1, 771, 1548, 1, 0, 0.1, 10076, 22, 0, 0
1, 196, 695, 1, 0, 0.1, 10080, 23, 0, 0
1, 242, 49, 1, 0, 0.1, 10081, 24, 0, 0
1, 256, 58, 1, 0, 0.1, 10083, 24, 0, 0
1, 247, 46, 1, 0, 0.1, 10084, 24, 0, 0
1, 534, 536, 1, 0, 0.1, 10085, 25, 0, 0
1, 519, 519, 1, 0, 0.1, 10086, 25, 0, 0
1, 529, 520, 1, 0, 0.1, 10087, 25, 0, 0
1, 140, 564, 1, 0, 0.1, 10090, 27, 0, 0
1, 147, 543, 1, 0, 0.1, 10092, 27, 0, 0
1, 150, 554, 1, 0, 0.1, 10094, 27, 0, 0
1, 159, 543, 1, 0, 0.1, 10095, 27, 0, 0
1, 138, 556, 1, 0, 0.1, 10096, 27, 0, 0
1, 556, 562, 1, 0, 0.1, 10099, 28, 0, 0
1, 540, 548, 1, 0, 0.1, 10100, 29, 0, 0
2, 0, 850, 1, 3, 2.6218147118405364, 1, 0, 0.057687794299751, 1871.0687999999998
2, 0, 850, 1, 3, 6.166893475587536, 2, 0, 0.057687794299751, 1544.9516999999998
2, 600, 900, 1, 3, 13.471868146277, 3, 0, 0.0, 0.0
2, 400, 250, 1, 3, 11.640046931508, 4, 0, 0.0, 417.1984999999999
2, 0, 850, 1, 3, 3.803507633089537, 7, 0, 0.057687794299751, 1762.3630999999998
2, 250, 250, 1, 3, 7.828848323004146, 8, 0, 0.04013848327018231, 354.5028
2, 0, 850, 1, 3, 4.985200554338537, 9, 0, 0.057687794299751, 1653.6573999999998
2, 400, 250, 1, 3, 3.3681964827649997, 12, 0, 0.0, 1178.1383999999998
2, 250, 250, 1, 3, 3.1020766380081457, 13, 0, 0.04013848327018231, 789.3256
2, 20, 900, 1, 3, 14.461875706914148, 17, 0, 0.06095357195136801, 0.0
2, 950, 900, 1, 3, 6.647215372663, 19, 0, 0.0, 463.2085
2, 950, 900, 1, 3, 4.283829530165, 20, 0, 0.0, 680.6199
2, 200, 700, 1, 3, 4.560957130034236, 23, 0, 0.015617376188860608, 0.0
2, 530, 530, 1, 3, 7.531255638623921, 25, 0, 0.01386750490563073, 0.0
2, 150, 550, 1, 3, 3.8173259950998664, 26, 0, 0.03813064328597226, 1467.4475
2, 150, 550, 1, 3, 14.452562286340866, 27, 0, 0.03813064328597226, 489.0962
2, 550, 550, 1, 3, 6.913275246512001, 28, 0, 0.0, 852.0213
2, 550, 550, 1, 3, 8.094968167761, 29, 0, 0.0, 743.3156
2, -2, 860, 1, 1, 0.4005225702351646, 10002, 1, 0.01414213562373095, 0.0
2, 592, 914, 1, 1, 0.4005191371473067, 10008, 3, 0.01643989873053573, 0.0
2, 609, 894, 1, 1, 0.4004908755879114, 10010, 3, 0.035355339059327376, 0.0
2, 598, 913, 1, 1, 0.4005191371473067, 10011, 3, 0.01643989873053573, 0.0
2, 942, 201, 1, 1, 0.40054369999999995, 10023, 6, 0.0, 0.0
2, 944, 210, 1, 1, 0.40054369999999995, 10025, 6, 0.0, 0.0
2, 964, 211, 1, 1, 0.40054369999999995, 10026, 6, 0.0, 0.0
2, -4, 846, 1, 1, 0.39446224153749454, 10028, 7, 4.070315549498312, 0.0
2, 247, 252, 1, 1, 0.3957703943381071, 10031, 8, 3.194769869414947, 0.0
2, 3, 847, 1, 1, 0.39246116359723204, 10034, 9, 5.409635501484461, 0.0
2, 413, 472, 1, 1, 0.40054369999999995, 10038, 10, 0.0, 0.0
2, 900, 264, 1, 1, 0.40054369999999995, 10042, 11, 0.0, 0.0
2, 243, 254, 1, 1, 0.39839054472087276, 10049, 13, 1.4411051998709876, 0.0
2, 142, 534, 1, 1, 0.39966233057699674, 10050, 14, 0.5898998882291914, 0.0
2, 314, 741, 1, 1, 0.40054369999999995, 10055, 15, 0.0, 0.0
2, 32, 913, 1, 1, 0.40054369999999995, 10057, 17, 0.0, 0.0
2, 12, 896, 1, 1, 0.3981430489503849, 10058, 17, 1.606753931875408, 0.0
2, 17, 900, 1, 1, 0.39341185636989007, 10063, 17, 4.773337547761157, 0.0
2, 148, 946, 1, 1, 0.40050226112184095, 10064, 18, 0.02773500981126146, 0.0
2, 150, 949, 1, 1, 0.40050226112184095, 10065, 18, 0.02773500981126146, 0.0
2, 138, 944, 1, 1, 0.40054369999999995, 10066, 18, 0.0, 0.0
2, 937, 894, 1, 1, 0.40054369999999995, 10068, 19, 0.0, 0.0
2, 813, 143, 1, 1, 0.40054369999999995, 10073, 21, 0.0, 0.0
2, 791, 147, 1, 1, 0.40054369999999995, 10075, 21, 0.0, 0.0
2, 771, 1548, 1, 1, 0.40054369999999995, 10076, 22, 0.0, 0.0
2, 196, 695, 1, 1, 0.39954473094151977, 10080, 23, 0.6686092353123577, 0.0
2, 256, 58, 1, 1, 0.40054369999999995, 10083, 24, 0.0, 0.0
2, 247, 46, 1, 1, 0.4005180763963938, 10084, 24, 0.017149858514250885, 0.0
2, 534, 536, 1, 1, 0.3990381636053605, 10085, 25, 1.0076543702827967, 0.0
2, 140, 564, 1, 1, 0.4005255813761316, 10090, 27, 0.012126781251816649, 0.0
2, 150, 554, 1, 1, 0.39323552014457497, 10094, 27, 4.89135925, 0.0
2, 159, 543, 1, 1, 0.40054369999999995, 10095, 27, 0.0, 0.0
2, 138, 556, 1, 1, 0.4005255813761316, 10096, 27, 0.012126781251816649, 0.0
2, 556, 562, 1, 1, 0.40054369999999995, 10099, 28, 0.0, 0.0
2, 540, 548, 1, 1, 0.40054369999999995, 10100, 29, 0.0, 0.0
2, 12, 850, 1, 0, 0.1, 10104, 1, 0, 0
2, -1, 852, 1, 0, 0.1, 10105, 2, 0, 0
2, 2, 850, 1, 0, 0.1, 10106, 2, 0, 0
2, 604, 892, 1, 0, 0.1, 10110, 3, 0, 0
2, 589, 892, 1, 0, 0.1, 10112, 3, 0, 0
2, 390, 258, 1, 0, 0.1, 10115, 4, 0, 0
2, 406, 255, 1, 0, 0.1, 10117, 4, 0, 0
2, 261, 243, 1, 0, 0.1, 10120, 8, 0, 0
2, 252, 250, 1, 0, 0.1, 10121, 8, 0, 0
2, -9, 844, 1, 0, 0.1, 10123, 9, 0, 0
2, 239, 247, 1, 0, 0.1, 10126, 13, 0, 0
2, 147, 534, 1, 0, 0.1, 10127, 14, 0, 0
2, 143, 534, 1, 0, 0.1, 10128, 14, 0, 0
2, 288, 752, 1, 0, 0.1, 10129, 15, 0, 0
2, 289, 751, 1, 0, 0.1, 10130, 15, 0, 0
2, 299, 737, 1, 0, 0.1, 10132, 15, 0, 0
2, 22, 886, 1, 0, 0.1, 10133, 17, 0, 0
2, 7, 913, 1, 0, 0.1, 10135, 17, 0, 0
2, 23, 905, 1, 0, 0.1, 10136, 17, 0, 0
2, 11, 904, 1, 0, 0.1, 10138, 17, 0, 0
2, 958, 902, 1, 0, 0.1, 10140, 19, 0, 0
2, 949, 907, 1, 0, 0.1, 10141, 19, 0, 0
2, 959, 912, 1, 0, 0.1, 10142, 19, 0, 0
2, 959, 886, 1, 0, 0.1, 10143, 20, 0, 0
2, 958, 900, 1, 0, 0.1, 10144, 20, 0, 0
2, 781, 1562, 1, 0, 0.1, 10146, 22, 0, 0
2, 781, 1541, 1, 0, 0.1, 10147, 22, 0, 0
2, 532, 520, 1, 0, 0.1, 10150, 25, 0, 0
2, 525, 543, 1, 0, 0.1, 10151, 25, 0, 0
2, 141, 542, 1, 0, 0.1, 10153, 26, 0, 0
2, 154, 540, 1, 0, 0.1, 10154, 27, 0, 0
2, 159, 559, 1, 0, 0.1, 10158, 27, 0, 0
2, 556, 563, 1, 0, 0.1, 10162, 28, 0, 0
2, 556, 554, 1, 0, 0.1, 10163, 28, 0, 0
2, 540, 538, 1, 0, 0.1, 10165, 29, 0, 0
3, 0, 850, 1, 4, 1.533244260830106, 1, 0, 0.25695707440561977, 1495.560166301561
3, 0, 850, 1, 4, 5.386946946512628, 2, 0, 0.25695707440561977, 1141.052289926861
3, 400, 250, 1, 4, 11.57335680825266, 4, 0, 0.0128036879932896, 336.81964827649995
3, 0, 850, 1, 4, 2.817811822724281, 7, 0, 0.25695707440561977, 1377.3908741766609
3, 250, 250, 1, 4, 7.805268118882018, 8, 0, 0.2091812231770458, 310.20766380081454
3, 0, 850, 1, 4, 4.102379384618455, 9, 0, 0.25695707440561977, 1259.2215820517608
3, 400, 250, 1, 4, 2.58138387499344, 12, 0, 0.0128036879932896, 1164.0046931508
3, 250, 250, 1, 4, 2.666997871305321, 13, 0, 0.2091812231770458, 782.8848323004146
3, 950, 900, 1, 4, 6.521009324763987, 19, 0, 0.0387689168755476, 428.3829530165
3, 950, 900, 1, 4, 3.951874200975638, 20, 0, 0.0387689168755476, 664.7215372663
3, 200, 700, 1, 4, 4.839267870342947, 23, 0, 0.06239840367390809, 0.0
3, 530, 530, 1, 4, 7.794835338420218, 25, 0, 0.055336636913312136, 0.0
3, 150, 550, 1, 4, 2.7693489412994374, 26, 0, 0.09830888003614374, 1445.2562286340865
3, 150, 550, 1, 4, 14.330456998347005, 27, 0, 0.09830888003614374, 381.73259950998664
3, 550, 550, 1, 4, 6.4350849712271145, 28, 0, 0.01386750490563073, 809.4968167760999
3, 550, 550, 1, 4, 7.7196525331212875, 29, 0, 0.01386750490563073, 691.3275246512001
3, 592, 914, 1, 2, 0.6994729817439787, 10008, 3, 0.06584494054343273, 0.0
3, 964, 211, 1, 2, 0.6995958016168999, 10026, 6, 0.0, 0.0
3, 247, 252, 1, 2, 0.6901556897920658, 10031, 8, 3.1393454781749957, 0.0
3, 413, 472, 1, 2, 0.6995958016168999, 10038, 10, 0.0, 0.0
3, 900, 264, 1, 2, 0.6995958016168999, 10042, 11, 0.0, 0.0
3, 142, 534, 1, 2, 0.6985209824006481, 10050, 14, 0.13240347345892087, 0.0
3, 17, 900, 1, 2, 0.6851641053452993, 10063, 17, 4.909475926261351, 0.0
3, 150, 949, 1, 2, 0.6993886047558828, 10065, 18, 0.11107934141646657, 0.0
3, 937, 894, 1, 2, 0.6995958016168999, 10068, 19, 0.0, 0.0
3, 813, 143, 1, 2, 0.6995958016168999, 10073, 21, 0.0, 0.0
3, 791, 147, 1, 2, 0.6995958016168999, 10075, 21, 0.0, 0.0
3, 196, 695, 1, 2, 0.6975375402734554, 10080, 23, 0.7123018328101068, 0.0
3, 247, 46, 1, 2, 0.6995703051832385, 10084, 24, 0.0, 0.0
3, 140, 564, 1, 2, 0.6995052031921758, 10090, 27, 0.04857086111105036, 0.0
3, 150, 554, 1, 2, 0.6854996322377722, 10094, 27, 4.567472070360183, 0.0
3, 159, 543, 1, 2, 0.6995701780132938, 10095, 27, 0.017149858514250885, 0.0
3, 138, 556, 1, 2, 0.6995052031921758, 10096, 27, 0.04857086111105036, 0.0
3, 556, 562, 1, 2, 0.6994277153669, 10099, 28, 0.1125, 0.0
3, -1, 852, 1, 1, 0.3885036917847212, 10105, 2, 8.058368392529765, 0.0
3, 589, 892, 1, 1, 0.40054369999999995, 10112, 3, 0.0, 0.0
3, 406, 255, 1, 1, 0.3976726245010388, 10117, 4, 1.9216086600369489, 0.0
3, 252, 250, 1, 1, 0.39226794703908174, 10121, 8, 5.538955197723226, 0.0
3, -9, 844, 1, 1, 0.40043425747480554, 10123, 9, 0.07324979934038296, 0.0
3, 239, 247, 1, 1, 0.40046987014595037, 10126, 13, 0.04941426547730364, 0.0
3, 147, 534, 1, 1, 0.400386920402377, 10127, 14, 0.10493246611539936, 0.0
3, 143, 534, 1, 1, 0.39989109338801654, 10128, 14, 0.4367891118288134, 0.0
3, 289, 751, 1, 1, 0.4004380511758229, 10130, 15, 0.07071067811865475, 0.0
3, 7, 913, 1, 1, 0.40054369999999995, 10135, 17, 0.0, 0.0
3, 11, 904, 1, 1, 0.40038840328202796, 10138, 17, 0.10393997588652665, 0.0
3, 958, 902, 1, 1, 0.3984884400891773, 10140, 19, 1.3755839039038054, 0.0
3, 959, 912, 1, 1, 0.40054369999999995, 10142, 19, 0.0, 0.0
3, 959, 886, 1, 1, 0.40054369999999995, 10143, 20, 0.0, 0.0
3, 958, 900, 1, 1, 0.3984274857263356, 10144, 20, 1.4163806128535, 0.0
3, 781, 1562, 1, 1, 0.40054369999999995, 10146, 22, 0.0, 0.0
3, 781, 1541, 1, 1, 0.40054369999999995, 10147, 22, 0.0, 0.0
3, 154, 540, 1, 1, 0.4004410662700426, 10154, 27, 0.0686926778377455, 0.0
3, 159, 559, 1, 1, 0.40054369999999995, 10158, 27, 0.0, 0.0
3, 556, 563, 1, 1, 0.39994524765783, 10162, 28, 0.40054369999999995, 0.0
3, 10, 863, 1, 0, 0.1, 10168, 2, 0, 0
3, 606, 904, 1, 0, 0.1, 10174, 3, 0, 0
3, 608, 913, 1, 0, 0.1, 10175, 3, 0, 0
3, 392, 237, 1, 0, 0.1, 10177, 4, 0, 0
3, 397, 252, 1, 0, 0.1, 10179, 4, 0, 0
3, 393, 249, 1, 0, 0.1, 10180, 4, 0, 0
3, 260, 260, 1, 0, 0.1, 10182, 8, 0, 0
3, 263, 248, 1, 0, 0.1, 10183, 8, 0, 0
3, 264, 250, 1, 0, 0.1, 10184, 8, 0, 0
3, -5, 854, 1, 0, 0.1, 10186, 9, 0, 0
3, 253, 260, 1, 0, 0.1, 10188, 13, 0, 0
3, 24, 894, 1, 0, 0.1, 10189, 17, 0, 0
3, 19, 909, 1, 0, 0.1, 10193, 17, 0, 0
3, 18, 903, 1, 0, 0.1, 10194, 17, 0, 0
3, 20, 900, 1, 0, 0.1, 10195, 17, 0, 0
3, 943, 907, 1, 0, 0.1, 10197, 19, 0, 0
3, 962, 902, 1, 0, 0.1, 10198, 19, 0, 0
3, 961, 905, 1, 0, 0.1, 10199, 20, 0, 0
3, 196, 709, 1, 0, 0.1, 10200, 23, 0, 0
3, 193, 712, 1, 0, 0.1, 10201, 23, 0, 0
3, 144, 542, 1, 0, 0.1, 10205, 26, 0, 0
3, 150, 558, 1, 0, 0.1, 10208, 27, 0, 0
3, 147, 558, 1, 0, 0.1, 10209, 27, 0, 0
3, 160, 540, 1, 0, 0.1, 10210, 27, 0, 0
3, 153, 550, 1, 0, 0.1, 10211, 27, 0, 0
3, 164, 538, 1, 0, 0.1, 10212, 27, 0, 0
3, 550, 563, 1, 0, 0.1, 10217, 29, 0, 0
4, 0, 850, 1, 5, 0.6938889916151535, 1, 0, 0.18936150905691324, 1230.7138153855365
4, 0, 850, 1, 5, 4.883083472005139, 2, 0, 0.18936150905691324, 845.3435468172843
4, 400, 250, 1, 5, 11.579280650859193, 4, 0, 0.09279390751083155, 258.138387499344
4, 0, 850, 1, 5, 2.09028715174515, 7, 0, 0.18936150905691324, 1102.257059196119
4, 250, 250, 1, 5, 7.821574392545255, 8, 0, 0.38754872179634947, 266.6997871305321
4, 0, 850, 1, 5, 3.486685311875145, 9, 0, 0.18936150905691324, 973.8003030067016
4, 400, 250, 1, 5, 1.8044935299492262, 12, 0, 0.09279390751083155, 1157.3356808252659
4, 250, 250, 1, 5, 2.2359817520252734, 13, 0, 0.38754872179634947, 780.5268118882018
4, 950, 900, 1, 5, 6.425887479576483, 19, 0, 0.09812725715918291, 395.1874200975638
4, 950, 900, 1, 5, 3.6330911593164923, 20, 0, 0.09812725715918291, 652.1009324763986
4, 200, 700, 1, 5, 5.116127821038514, 23, 0, 0.10893706172303058, 0.0
4, 150, 550, 1, 5, 1.7376139915646096, 26, 0, 0.22891235611238944, 1433.0456998347004
4, 150, 550, 1, 5, 14.305197432734566, 27, 0, 0.22891235611238944, 276.93489412994376
4, 550, 550, 1, 5, 5.9938252184170935, 28, 0, 0.0, 771.9652533121288
4, 550, 550, 1, 5, 7.390223378547088, 29, 0, 0.0, 643.5084971227114
4, 900, 264, 1, 3, 0.9971637076534752, 10042, 11, 0.0, 0.0
4, 150, 949, 1, 3, 0.9969575391104794, 10065, 18, 0.0, 0.0
4, 937, 894, 1, 3, 0.9971637076534752, 10068, 19, 0.0, 0.0
4, 791, 147, 1, 3, 0.9971637076534752, 10075, 21, 0.0, 0.0
4, 247, 46, 1, 3, 0.997138337758614, 10084, 24, 0.0, 0.0
4, 140, 564, 1, 3, 0.9969468181520271, 10090, 27, 0.08482746583619073, 0.0
4, 159, 543, 1, 3, 0.9969672264329605, 10095, 27, 0.11443998852368467, 0.0
4, 138, 556, 1, 3, 0.9969468181520271, 10096, 27, 0.08482746583619073, 0.0
4, -9, 844, 1, 2, 0.6994869022549581, 10123, 9, 0.0, 0.0
4, 239, 247, 1, 2, 0.699522338180416, 10126, 13, 0.0, 0.0
4, 147, 534, 1, 2, 0.6990642116379987, 10127, 14, 0.2513810845467468, 0.0
4, 958, 902, 1, 2, 0.6952829855588791, 10140, 19, 1.5178076448267064, 0.0
4, 959, 886, 1, 2, 0.6995958016168999, 10143, 20, 0.0, 0.0
4, 958, 900, 1, 2, 0.6951774247207732, 10144, 20, 1.5478651990512906, 0.0
4, 154, 540, 1, 2, 0.6992895205021168, 10154, 27, 0.1366419624038396, 0.0
4, 556, 563, 1, 2, 0.6979304027775077, 10162, 28, 0.7160943820335667, 0.0
4, 606, 904, 1, 1, 0.40054369999999995, 10174, 3, 0.0, 0.0
4, 608, 913, 1, 1, 0.40054369999999995, 10175, 3, 0.0, 0.0
4, 397, 252, 1, 1, 0.39464825225454636, 10179, 4, 3.945818717256923, 0.0
4, 393, 249, 1, 1, 0.3975229545805671, 10180, 4, 2.0217826246120842, 0.0
4, 260, 260, 1, 1, 0.40052235571428574, 10182, 8, 0.014285714285714287, 0.0
4, 263, 248, 1, 1, 0.4004768818166963, 10183, 8, 0.044721359549995794, 0.0
4, 253, 260, 1, 1, 0.40052235571428574, 10188, 13, 0.014285714285714287, 0.0
4, 20, 900, 1, 1, 0.400140307119496, 10195, 17, 0.26999054983199194, 0.0
4, 943, 907, 1, 1, 0.40054369999999995, 10197, 19, 0.0, 0.0
4, 962, 902, 1, 1, 0.40021449601102277, 10198, 19, 0.22033598084281947, 0.0
4, 961, 905, 1, 1, 0.4001718243948501, 10199, 20, 0.24889606127423414, 0.0
4, 196, 709, 1, 1, 0.40050848372527426, 10200, 23, 0.023570226039551587, 0.0
4, 160, 540, 1, 1, 0.4000800443557173, 10210, 27, 0.3103243720518172, 0.0
4, 164, 538, 1, 1, 0.4003624733748752, 10212, 27, 0.12129484313281394, 0.0
4, 550, 563, 1, 1, 0.40027230756815746, 10217, 29, 0.18164274937592306, 0.0
4, 4, 853, 1, 0, 0.1, 10219, 2, 0, 0
4, 390, 243, 1, 0, 0.1, 10221, 4, 0, 0
4, 387, 243, 1, 0, 0.1, 10222, 4, 0, 0
4, 392, 261, 1, 0, 0.1, 10224, 4, 0, 0
4, 392, 238, 1, 0, 0.1, 10225, 4, 0, 0
4, 251, 259, 1, 0, 0.1, 10228, 8, 0, 0
4, 7, 844, 1, 0, 0.1, 10230, 9, 0, 0
4, 252, 246, 1, 0, 0.1, 10231, 13, 0, 0
4, 938, 900, 1, 0, 0.1, 10232, 19, 0, 0
4, 956, 914, 1, 0, 0.1, 10233, 19, 0, 0
4, 945, 898, 1, 0, 0.1, 10234, 19, 0, 0
4, 189, 706, 1, 0, 0.1, 10236, 23, 0, 0
4, 194, 706, 1, 0, 0.1, 10237, 23, 0, 0
4, 523, 525, 1, 0, 0.1, 10238, 25, 0, 0
4, 520, 525, 1, 0, 0.1, 10239, 25, 0, 0
4, 544, 535, 1, 0, 0.1, 10241, 25, 0, 0
4, 150, 548, 1, 0, 0.1, 10242, 27, 0, 0
4, 163, 540, 1, 0, 0.1, 10243, 27, 0, 0
4, 150, 561, 1, 0, 0.1, 10244, 27, 0, 0
4, 152, 541, 1, 0, 0.1, 10246, 27, 0, 0
4, 155, 542, 1, 0, 0.1, 10248, 27, 0, 0
4, 542, 538, 1, 0, 0.1, 10249, 28, 0, 0
4, 550, 544, 1, 0, 0.1, 10250, 28, 0, 0
4, 551, 550, 1, 0, 0.1, 10251, 29, 0, 0
4, 549, 548, 1, 0, 0.1, 10252, 29, 0, 0
5, 0, 850, 1, 6, 0.028920991353515224, 1, 0, 0.02, 1046.0055935625433
5, 0, 850, 1, 6, 4.582814175622811, 2, 0, 0.02, 627.0861455235448
5, 400, 250, 1, 6, 11.656555652889173, 4, 0, 0.16567396685501648, 180.4493529949226
5, 0, 850, 1, 6, 1.5468853861099483, 7, 0, 0.02, 906.3657775495437
5, 250, 250, 1, 6, 7.878007468922036, 8, 0, 0.022360679774997897, 223.59817520252733
5, 0, 850, 1, 6, 3.0648497808663806, 9, 0, 0.02, 766.7259615365442
5, 400, 250, 1, 6, 1.030804889594147, 12, 0, 0.16567396685501648, 1157.9280650859193
5, 250, 250, 1, 6, 1.8061498898963058, 13, 0, 0.022360679774997897, 782.1574392545255
5, 950, 900, 1, 6, 6.360435198011806, 19, 0, 0.18978215864762704, 363.3091159316492
5, 950, 900, 1, 6, 3.3245064084989413, 20, 0, 0.18978215864762704, 642.5887479576483
5, 200, 700, 1, 6, 5.391758870525337, 23, 0, 0.011785113019775794, 0.0
5, 150, 550, 1, 6, 0.7135912405642395, 26, 0, 0.05, 1430.5197432734565
5, 150, 550, 1, 6, 14.37527079337213, 27, 0, 0.05, 173.76139915646095
5, 550, 550, 1, 6, 5.584828378714216, 28, 0, 0.16138802621666246, 739.0223378547088
5, 550, 550, 1, 6, 7.1027927734706475, 29, 0, 0.16138802621666246, 599.3825218417094
5, 150, 949, 1, 4, 1.2930496388438741, 10065, 18, 0.0, 0.0
5, 791, 147, 1, 4, 1.293254784172391, 10075, 21, 0.0, 0.0
5, 247, 46, 1, 4, 1.293229540188318, 10084, 24, 0.0, 0.0
5, -9, 844, 1, 3, 0.9970553487590668, 10123, 9, 0.0, 0.0
5, 147, 534, 1, 3, 0.9966173873959345, 10127, 14, 0.01162476387438193, 0.0
5, 958, 902, 1, 3, 0.9902399995731589, 10140, 19, 1.761794075625121, 0.0
5, 959, 886, 1, 3, 0.9971637076534752, 10143, 20, 0.0, 0.0
5, 958, 900, 1, 3, 0.9901329615396732, 10144, 20, 1.7631334062048214, 0.0
5, 154, 540, 1, 3, 0.9963535201702018, 10154, 27, 0.338281535146814, 0.0
5, 263, 248, 1, 2, 0.6995293150522399, 10183, 8, 0.0, 0.0
5, 20, 900, 1, 2, 0.6991944107752619, 10195, 17, 0.0, 0.0
5, 943, 907, 1, 2, 0.6995784330571952, 10197, 19, 0.01162476387438193, 0.0
5, 550, 563, 1, 2, 0.6991519598032316, 10217, 29, 0.11632173379625128, 0.0
5, 4, 853, 1, 1, 0.39721067817684197, 10219, 2, 2.2307889854481173, 0.0
5, 387, 243, 1, 1, 0.4004027705139398, 10222, 4, 0.09432399843393612, 0.0
5, 392, 261, 1, 1, 0.40054369999999995, 10224, 4, 0.0, 0.0
5, 251, 259, 1, 1, 0.40027607823818667, 10228, 8, 0.17911904277709884, 0.0
5, 938, 900, 1, 1, 0.4002086764338405, 10232, 19, 0.2242310194494683, 0.0
5, 945, 898, 1, 1, 0.397565767771635, 10234, 19, 1.9931277882102858, 0.0
5, 194, 706, 1, 1, 0.3994469969630253, 10237, 23, 0.7340225132017208, 0.0
5, 523, 525, 1, 1, 0.4004938966666667, 10238, 25, 0.03333333333333333, 0.0
5, 520, 525, 1, 1, 0.4004938966666667, 10239, 25, 0.03333333333333333, 0.0
5, 150, 548, 1, 1, 0.3884024515549789, 10242, 27, 8.126128401727543, 0.0
5, 152, 541, 1, 1, 0.39960850847518414, 10246, 27, 0.6259229802662647, 0.0
5, 155, 542, 1, 1, 0.3995196765880451, 10248, 27, 0.6853780951441654, 0.0
5, 542, 538, 1, 1, 0.40050226112184095, 10249, 28, 0.02773500981126146, 0.0
