#plot,int
#x,y,sp,age,mysize,tag,sprout
39.40833443,41.268830902,3,0,2.864788976,445,0
39.01488078,47.798021552,2,0,1.33,446,33
43.41154629,40.577019864,2,0,1.59,447,34
43.59888554,40.608705926,2,0,1.04,448,34
43.51117674,40.587569477,2,0,1.21,449,34
43.45223606,40.350665351,2,0,7.384789359,450,34
43.45586924,40.169020203,2,0,3.756056657,451,34
43.4823226,40.43991965,2,0,8.371550007,452,34
43.77933166,40.284169375,2,0,3.055774907,454,34
43.81871204,40.293833878,2,0,2.33,455,34
46.77414776,46.540696991,2,0,5.634084985,457,35
47.83126217,47.433645344,2,0,6.334366735,458,36
47.76110088,47.245035255,2,0,3.246760839,459,36
47.99550287,47.480001735,2,0,9.230986699,460,36
47.83845978,47.349689849,2,0,0.72,462,36
48.1868406,47.522631842,2,0,5.98422586,463,36
48.41546671,47.393900568,2,0,5.602253997,464,36
48.14,46.778385498,2,0,3.724225668,465,36
48.2090326,46.659859917,2,0,4.997465213,466,36
48.34328077,46.803864614,2,0,5.06112719,467,36
48.30677782,46.868451081,2,0,3.246760839,468,36
48.40162868,46.942597652,2,0,2.928450953,469,36
48.53126715,47.361207886,2,0,4.488169395,471,36
29.12789321,19.82731453,3,0,0.89,472,0
47.83522408,39.72638795,2,0,8.276057041,501,37
47.91361961,39.6821562,2,0,2.99211293,502,37
49.43994249,39.96704825,2,0,2.4,503,38
49.44948185,39.90104164,2,0,2.53,504,38
48.78592456,33.61665216,2,0,5.570423008,505,39
48.94773664,33.688066140000004,2,0,1.71,506,39
49.10283255,33.86006192,2,0,3.310422816,508,39
49.24614009,33.57376523,2,0,2.48,509,39
44.62215428,30.43861465,3,0,1.53,510,0
41.07704515,36.38712389,3,0,1.75,513,0
39.72106283,30.01389495,3,0,7.703099246,514,0
38.23758746,31.33746561,3,0,0.45,515,0
38.61414754,34.18280025,3,0,2.47,516,0
38.53306183,34.20271681,3,0,0.69,517,0
38.59385979,35.19137549,1,0,0.93,518,0
36.71062999,35.55467156,1,0,1.13,519,0
35.58823619,33.434602819999995,1,0,3.374084794,522,0
35.24686032,32.95318063,3,0,1.92,523,0
34.56401647,33.834087010000005,1,0,0.133,524,0
31.45198034,36.59832983,3,0,16.01098728,526,0
30.3484735,36.63898287,2,0,19.41690306,527,40
30.24135332,36.99784828,2,0,0.72,528,40
30.10224578,36.97395286,2,0,2.57,529,40
30.07259681,37.002740270000004,2,0,0.7,530,40
30.27203164,37.21054996,2,0,1.48,531,40
30.20966042,37.17416368,2,0,2.67,532,40
30.13886071,37.0602667,2,0,5.697746963,533,40
30.00842691,37.07825956,2,0,2.57,534,40
29.84401177,37.10699065,2,0,3.087605896,535,40
29.71388965,37.089324160000004,2,0,2.864788976,536,40
29.70565169,37.00921534,2,0,3.405915782,537,40
29.89325028,37.04457956,2,0,0.88,538,40
29.81535435,36.88624134,2,0,1.34,539,40
27.57388676,36.97084011,2,0,1.73,540,41
27.40438839,36.90622106,2,0,6.716338598,541,41
27.20045019,36.85612903,2,0,0.95,544,41
27.34061808,36.74962317,2,0,1.18,545,41
27.38500871,36.61982327,2,0,7.034648485,547,41
27.44999175,36.49597474,2,0,3.596901714,548,41
27.22174505,36.38411832,2,0,3.724225668,549,41
26.9780421,36.364204029999996,2,0,4.233521486,550,41
27.2450178,36.48669257,2,0,1.1,551,41
26.9591837,36.43243636,2,0,6.589014644,552,41
26.87569817,36.63025203,2,0,1.14,553,41
26.83186545,36.52082878,2,0,3.183098862,554,41
26.88020662,36.53360106,2,0,3.851549623,555,41
26.86571692,36.35754093,2,0,1.12,557,41
26.14893077,34.95862309,3,0,0.62,558,0
27.80282606,31.45944686,2,0,5.665915974,560,42
27.73127914,31.24880646,2,0,4.13802852,561,42
27.81697373,31.18095975,2,0,11.65014183,562,42
27.6463105,31.0245192,2,0,3.596901714,563,42
27.71103186,31.07154202,2,0,1.25,564,42
28.0854725,31.40697175,2,0,1.65,565,42
23.67380359,33.13709896,3,0,0.83,568,0
22.92853553,34.45314495,3,0,2.71,569,0
16.17530309,32.389935879999996,3,0,1.35,572,0
16.298395,38.236444649999996,2,0,4.13802852,573,43
16.06781081,38.0621826,2,0,14.64225476,574,43
16.11788385,37.7187288,2,0,11.49098689,575,43
14.05849242,30.58256991,1,0,5.729577951,576,0
11.34301654,30.86408182,1,0,4.074366543,579,0
8.351292675,31.23027876,1,0,0.63,580,0
7.835684912,33.1161826,2,0,7.734930234,581,44
3.724204945,31.75180035,1,0,3.501408748,584,0
3.78602728,30.99339701,1,0,0.78,585,0
3.409169773,31.16493003,1,0,1.31,586,0
1.522655783,32.16661508,1,0,3.947042589,587,0
0.821014344,35.89122458,1,0,2.05,589,0
3.676716541,29.89830433,1,0,3.183098862,601,0
4.666572827,29.66468684,1,0,1.0,602,0
3.84417141,28.16885694,1,0,2.08,603,0
5.299237506,28.78937638,1,0,4.870141259,604,0
4.257737703,27.12579052,1,0,3.405915782,605,0
9.309286329,26.85202342,2,0,1.63,609,45
9.233176996,27.05556326,2,0,4.233521486,610,45
9.39442026,26.97431507,2,0,4.297183463,611,45
9.956663423,28.942005,1,0,2.22,612,0
9.779535286,28.22049281,1,0,0.53,613,0
11.4943156,27.80252858,1,0,1.14,616,0
11.34669821,29.6026667,1,0,1.58,618,0
12.35821974,29.55649461,1,0,3.501408748,619,0
13.89166125,28.87068072,1,0,1.27,620,0
15.23800085,27.70448333,1,0,3.023943919,621,0
17.18167291,27.54141658,1,0,2.1,623,0
16.75607968,26.43497812,1,0,0.69,624,0
20.37005867,29.9,1,0,2.24,627,0
19.93475723,27.67625561,1,0,1.9,628,0
19.8473117,27.52504137,1,0,1.34,629,0
20.06851056,27.50538228,1,0,2.82,630,0
20.13459584,27.61330755,1,0,3.246760839,631,0
20.68915671,26.97472363,1,0,1.51,632,0
25.6354927,27.10022828,3,0,2.35,636,0
25.6354927,27.10022828,3,0,2.19,637,0
24.93435111,24.25414921,2,0,5.188451145,641,46
24.62561928,24.19619677,2,0,2.3,642,46
24.49189117,23.92540231,2,0,7.002817496,643,46
24.42614205,23.8096036,2,0,10.56788822,644,46
24.41693766,23.57742147,2,0,3.310422816,645,46
24.63112533,23.80200155,2,0,16.55211408,646,46
24.97833919,24.0576669,2,0,9.931268449,647,46
24.93112499,23.7849452,2,0,3.278591828,648,46
25.89781877,20.19342011,3,0,3.151267873,651,0
27.64920519,20.2082349,1,0,1.37,653,0
27.5309352,20.58848477,3,0,0.78,654,0
28.0402132,20.36734015,3,0,0.33,655,0
28.22114672,22.41582035,1,0,6.90732453,657,0
31.46522694,28.62406032,3,0,6.68450761,660,0
33.74075539,27.40977817,3,0,3.501408748,661,0
30.38296304,24.52337336,1,0,2.864788976,666,0
30.7873153,22.75263947,3,0,1.36,668,0
32.39425555,21.8650175,1,0,2.53,671,0
33.2394572,20.64500577,1,0,4.456338407,672,0
34.48030917,21.85034788,3,0,4.360845441,673,0
35.35639928,21.15553355,1,0,2.9,674,0
42.08674623,24.69428935,2,0,5.474930042,676,47
42.78127029,24.33612062,2,0,1.75,680,47
42.7131439,24.23306216,2,0,6.46169069,681,47
42.67368908,24.17075432,2,0,1.68,682,47
42.33145432,23.98554787,2,0,1.62,684,47
42.30707959,23.89071264,2,0,3.437746771,685,47
42.24298137,24.05512766,2,0,8.021409132,686,47
42.05952616,24.27371597,2,0,6.302535746,688,47
42.44435275,28.93314263,1,0,1.42,694,0
44.62337913,22.86770144,3,0,1.42,695,0
48.04309741,26.09894426,2,0,15.91549431,696,48
47.82517515,26.2761269,2,0,5.729577951,697,48
48.14767037,26.4066645,2,0,6.525352667,699,48
48.26885109,26.34952333,2,0,1.1,700,48
50.21513971,22.56227679,2,0,4.106197532,701,49
50.12276438,22.31586349,2,0,9.644789551,702,49
50.27736686,22.21624814,2,0,6.111549815,703,49
50.18911449,22.20966907,2,0,9.071831756,704,49
49.93819227,22.22642367,2,0,5.188451145,706,49
31.97958923,18.77319162,1,0,5.952394872,712,0
28.61544734,19.339535,3,0,1.88,714,0
27.70877406,19.57890679,3,0,0.57,716,0
24.66289797,18.28879844,3,0,0.96,718,0
22.69986222,14.12836214,1,0,1.58,719,0
21.72235995,15.36932075,3,0,1.2,720,0
19.35008586,19.31750473,1,0,1.12,721,0
4.814019106,12.032363689999997,1,0,17.76169165,728,0
3.682148909,11.72836848,1,0,20.53098766,729,0
1.312280744,6.436906659999998,1,0,13.62366313,801,0
1.806062187,5.860944179999997,1,0,19.73521294,802,0
2.620214093,6.636837800000002,1,0,12.38225457,803,0
3.641241533,4.511266929999998,1,0,12.70056446,804,0
4.379302907,3.75758347,1,0,14.29211389,805,0
3.544790681,2.14129956,1,0,33.51803102,806,0
7.119128175,1.7272630000000007,1,0,12.22309963,807,0
6.118816145,4.53864377,1,0,8.180564075,808,0
8.2400703,6.208556020000003,1,0,11.65014183,809,0
8.970067549,7.821161060000001,1,0,18.93943823,810,0
11.16627446,1.5576241500000023,1,0,11.90478974,811,0
11.45103727,3.860004680000003,1,0,24.8918331,812,0
13.31341689,3.7370049900000026,1,0,10.28140932,813,0
13.66822591,0.5985288700000027,1,0,20.18084678,814,0
14.84848699,2.144367899999999,1,0,9.67662054,815,0
16.68158465,4.2473779600000015,1,0,8.75352187,816,0
17.16425687,3.8603964699999977,1,0,16.07464925,817,0
19.29362073,2.5644937799999994,1,0,20.62648062,818,0
26.29090397,0.6057451599999979,1,0,10.59971921,820,0
39.579541,9.544352949999997,1,0,9.326479665,822,0
41.21687284,8.770316909999998,1,0,8.148733086,823,0
43.17397431,1.1839471899999978,1,0,11.4591559,824,0
44.83681061,0.7480346299999994,1,0,5.697746963,825,0
45.00899252,0.4996003299999998,1,0,17.37971979,826,0
44.97396131,0.11037873000000076,1,0,10.79070514,827,0
45.38290146,9.147432170000002,2,0,2.737465021,828,50
45.53027722,8.9450432,1,0,1.0,829,0
46.48491084,8.23808872,1,0,10.79070514,830,0
31.89674369,67.510168,2,0,10.94986008,1000,17
31.89674369,67.510168,2,0,5.793239929,1001,17
50.21513971,22.56227679,2,0,4.169859509,2001,49
50.21513971,22.56227679,2,0,14.2602829,2002,49
50.21513971,22.56227679,2,0,8.116902098,2003,49
50.21513971,22.56227679,2,0,3.119436885,2004,49
50.21513971,22.56227679,2,0,4.13802852,2005,49
50.21513971,22.56227679,2,0,13.36901522,2006,49
50.21513971,22.56227679,2,0,5.092958179,2007,49
50.21513971,22.56227679,2,0,12.35042358,2008,49
50.21513971,22.56227679,2,0,3.342253805,2009,49
50.21513971,22.56227679,2,0,1.56,2010,49
17.13405091,81.25496777000001,1,0,0.7,3581,0
16.47161312,63.88853747,2,0,0.65,3582,8
16.47161312,63.88853747,2,0,0.65,3583,8
26.72,57.06,1,0,0.384,3584,0
20.02537707,64.53997785,1,0,0.59,3585,0
25.05,78.61,3,0,0.58,3586,0
25.43,84.33,2,0,0.48,3587,11
23.54,82.4,3,0,0.78,3588,0
24.63,90.14,1,0,0.29,3589,0
37.44,69.78999999999999,3,0,0.35,3590,0
49.19,52.8,3,0,0.55,3591,0
41.89,79.82,2,0,0.71,3594,21
45.6,21.4,3,0,0.51,3602,0
4.5,43.5,1,0,0.83,4742,0
38.85,46.03,2,0,0.35,4743,32
47.84,39.730000000000004,2,0,0.107,4745,37
39.5,34.0,2,0,0.47,4747,51
39.5,31.0,3,0,0.34,4748,0
38.6,33.3,1,0,0.41,4748,0
5.8,27.8,1,0,1.86,4760,0
34.52,27.8,3,0,0.15,4777,0
40.8,29.0,2,0,0.4,4778,52
40.5,29.0,2,0,0.27,4779,52
42.24,24.06,2,0,0.3,4781,47
42.09,24.69,2,0,1.97,4782,47
24.12,17.71,1,0,0.7,4787,0
