1, 0.0, 850.0, 1, 2, 6.0, 1, 0, 2400.0, 0.0, 0
1, 0.0, 850.0, 1, 2, 9.0, 2, 0, 2100.0, 0.0, 0
1, 600.0, 900.0, 1, 2, 13.236521, 3, 0, 0.0, 0.0, 0
1, 400.0, 250.0, 1, 2, 12.0, 4, 0, 500.0, 0.0, 0
1, 700.0, 900.0, 1, 2, 12.241484, 5, 0, 0.0, 0.0, 0
1, 0.0, 850.0, 1, 2, 7.0, 7, 0, 2300.0, 0.0, 0
1, 250.0, 250.0, 1, 2, 8.0, 8, 0, 400.0, 0.0, 0
1, 0.0, 850.0, 1, 2, 8.0, 9, 0, 2200.0, 0.0, 0
1, 400.0, 470.0, 1, 2, 13.236521, 10, 0, 0.0, 0.0, 0
1, 400.0, 250.0, 1, 2, 5.0, 12, 0, 1200.0, 0.0, 0
1, 250.0, 250.0, 1, 2, 4.0, 13, 0, 800.0, 0.0, 0
1, 150.0, 530.0, 2, 2, 5.092705, 14, 0, 0.0, 0.0, 1
1, 300.0, 750.0, 2, 2, 8.097436, 15, 0, 0.0, 0.0, 2
1, 450.0, 645.0, 2, 2, 3.089551, 16, 0, 0.0, 0.0, 3
1, 20.0, 900.0, 2, 2, 14.106898, 17, 0, 0.0, 0.0, 4
1, 150.0, 950.0, 2, 2, 9.099013, 18, 0, 0.0, 0.0, 5
1, 950.0, 900.0, 2, 2, 7.0992755, 19, 0, 0.0, 500.0, 6
1, 950.0, 900.0, 2, 2, 5.0974881, 20, 0, 0.0, 700.0, 6
1, 800.0, 150.0, 2, 2, 7.095859, 21, 0, 0.0, 0.0, 7
1, 780.0, 1550.0, 2, 2, 7.095859, 22, 0, 0.0, 0.0, 8
1, 200.0, 700.0, 2, 2, 4.091128, 23, 0, 0.0, 0.0, 9
1, 250.0, 50.0, 3, 2, 9.15753, 24, 0, 0.0, 0.0, 0
1, 530.0, 530.0, 3, 2, 7.15753, 25, 0, 0.0, 0.0, 0
1, 150.0, 550.0, 3, 2, 6.15753, 26, 0, 1500.0, 0.0, 0
1, 150.0, 550.0, 3, 2, 15.15753, 27, 0, 600.0, 0.0, 0
1, 550.0, 550.0, 3, 2, 8.15753, 28, 0, 900.0, 0.0, 0
1, 550.0, 550.0, 3, 2, 9.15753, 29, 0, 800.0, 0.0, 0
2, 0.0, 850.0, 1, 3, 6.0, 1, 0, 2400.0, 0.0, 0
2, 0.0, 850.0, 1, 3, 9.0, 2, 0, 2100.0, 0.0, 0
2, 600.0, 900.0, 1, 3, 13.471868146277, 3, 0, 0.0, 0.0, 0
2, 400.0, 250.0, 1, 3, 12.0, 4, 0, 500.0, 0.0, 0
2, 0.0, 850.0, 1, 3, 7.0, 7, 0, 2300.0, 0.0, 0
2, 250.0, 250.0, 1, 3, 8.0, 8, 0, 400.0, 0.0, 0
2, 0.0, 850.0, 1, 3, 8.0, 9, 0, 2200.0, 0.0, 0
2, 400.0, 470.0, 1, 3, 13.471868146277, 10, 0, 0.0, 0.0, 0
2, 400.0, 250.0, 1, 3, 5.0, 12, 0, 1200.0, 0.0, 0
2, 250.0, 250.0, 1, 3, 4.0, 13, 0, 800.0, 0.0, 0
2, 150.0, 530.0, 2, 3, 5.185556195785, 14, 0, 0.0, 0.0, 1
