2001,2.971934265,58.79867072,1,0,13.11436731,1,0
2001,4.534751275,58.60692557,2,0,4.710986316,2,1
2001,4.649050118,58.68568065,2,0,3.596901714,3,1
2001,4.541337313,58.74979935,2,0,8.276057041,4,1
2001,4.442832544,58.56281878,2,0,1.69,5,1
2001,4.289145621,58.93124265,2,0,2.51,6,1
2001,4.307478628,59.0576092,2,0,1.83,7,1
2001,4.384790974,59.08047426,2,0,2.84,8,1
2001,4.467092129,59.014439,2,0,5.156620156,9,1
2001,4.573330983,59.23733141,2,0,2.42,10,1
2001,4.65433204,59.10544198,2,0,7.894085177,11,1
2001,4.357567182,58.89299869,2,0,0.76,12,1
2001,4.905947437,58.72991005,2,0,0.54,13,1
2001,4.905947437,58.72991005,2,0,0.81,14,1
2001,4.913632476,58.91885921,2,0,0.39,15,1
2001,5.112872629,54.97445664,1,0,22.98197378,16,0
2001,9.484544485,53.86160399,1,0,12.47774754,17,0
2001,9.983803476,62.31994346,1,0,9.708451529,18,0
2001,6.909316774,67.28119339,2,0,11.04535305,19,2
2001,6.899912072,67.63459592,2,0,10.40873328,20,2
2001,6.890765275,67.69562599,2,0,4.297183463,21,2
2001,6.833333726,67.8773298,2,0,4.456338407,22,2
2001,6.988692959,67.92732174,2,0,2.896619964,23,2
2001,6.597033223,67.7890832,2,0,1.76,24,2
2001,6.590440656,67.62216538,2,0,1.98,25,2
2001,1.739478099,66.78526919,1,0,3.787887646,26,0
2001,1.225162396,71.39949173,1,0,0.64,27,0
2001,0.569129834,74.63519053,1,0,1.18,28,0
2001,0.666363461,74.8645719,1,0,1.5,29,0
2001,8.302944683,72.16275509,2,0,1.82,30,3
2001,8.418489093,72.1145783,2,0,4.297183463,31,3
2001,8.640717582,72.44507662,2,0,18.23915648,32,3
2001,8.507267028,72.71501523,2,0,13.59183214,33,3
2001,8.811950518,72.14812198,2,0,5.856901906,34,3
2001,8.946126596,72.23051988,2,0,0.62,35,3
2001,8.916752409,72.42262801,2,0,2.99211293,36,3
2001,8.925955508,72.88300507,2,0,15.40619849,37,3
2001,9.04454747,72.93875162,2,0,4.679155327,38,3
2001,7.61410083,73.66441926,1,0,8.785352859,39,0
2001,6.420031139,74.87306887,1,0,12.8597194,40,0
2001,6.091883727,76.62487378,1,0,11.26816997,41,0
2001,6.367279825,76.70971293,1,0,0.5,42,0
2001,6.053356138,76.91469301,1,0,0.86,43,0
2001,6.760642203,80.02306425,1,0,4.456338407,44,0
2001,3.822607795,79.70425523,1,0,1.32,45,0
2001,2.086986848,79.18590692,1,0,1.74,46,0
2001,1.795639267,79.97974346,1,0,2.06,47,0
2001,0.327064133,78.51372005,1,0,1.98,48,0
2001,0.07138306,78.17968853,1,0,1.83,49,0
2001,1.070079198,80.0129831,2,0,1.54,50,4
2001,1.087553512,80.01110021,2,0,0.57,51,4
2001,2.36420662,85.45015945,1,0,5.092958179,52,0
2001,3.391601794,87.77939924,1,0,4.329014452,53,0
2001,3.183721894,89.87663993,1,0,6.939155519,54,0
2001,3.717645281,89.48857905,1,0,14.76957872,55,0
2001,4.210054813,88.68148652,1,0,1.74,56,0
2001,4.326916842,89.67994641,1,0,2.5,57,0
2001,5.641860825,81.12071519,1,0,0.62,58,0
2001,9.461506774,80.50806783,1,0,2.23,59,0
2001,8.411664196,88.28826961,1,0,22.75915686,60,0
2001,8.558256836,90.55989154,1,0,2.35,61,0
2001,8.140401059,90.77185525,1,0,1.64,62,0
2001,6.947155442,91.76831485,1,0,2.32,63,0
2001,6.952318085,92.0499359,1,0,1.38,64,0
2001,7.383597474,92.4573393,1,0,5.124789168,65,0
2001,6.799524308,92.37986973,1,0,5.634084985,66,0
2001,3.809298743,92.76347168,1,0,3.087605896,67,0
2001,2.094129029,91.35758,1,0,10.66338119,68,0
2001,3.513090537,97.80897508,1,0,5.188451145,69,0
2001,4.830692327,96.32037256,1,0,13.1461983,70,0
2001,9.974723798,98.32314466,1,0,0.6,71,0
2001,10.97700002,98.18155678,1,0,0.8,72,0
2001,10.84972358,97.7325831,1,0,6.334366735,73,0
2001,11.40746122,96.88392165,1,0,18.36648043,74,0
2001,12.35848164,95.37054905,1,0,4.583662361,75,0
2001,14.75055957,95.80967083,1,0,2.24,76,0
2001,14.92343343,95.14794831,1,0,6.525352667,77,0
2001,17.193367,96.91190359,1,0,1.86,78,0
2001,18.44637621,96.09510895,1,0,2.896619964,79,0
2001,17.95644223,93.61197614,1,0,2.74,80,0
2001,19.2373847,92.64214267,1,0,15.97915629,81,0
2001,12.79204421,91.99894305,1,0,12.50957853,82,0
2001,12.78503073,89.99139538,1,0,1.61,83,0
2001,8.99311436,82.37796001,1,0,5.634084985,84,0
2001,13.81639432,80.4113999,1,0,4.520000384,85,0
